-10 50.000000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-9 40.500000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-8 32.000000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
-7 24.500000
